Cruise,year,month,day,D/N,tow,net,ID,Station,Latitude,Longitude,yrday_local,hhmm,flow,vol_filt,min_press,max_press,temp,sal,max depth,min depth,CTD used,avg. t,avg sal,avg fluor,max fluor,avg o2,avg PAR,DIC(umol/kg),TA_final(umolkg-1),Si_um/kg ,pH_corr(2),PO4_um/kg,NO2+NO3 (um/kg),uM NH4
NH1208,2012,9,12,N,23,1,23.01,32,34.4778,-135.0304,256.996157,2354.466,224,1412.5,800.8,999.9,4.019261111,34.33939722,1000,800,3253,3.909605473,34.3589,0.153406965,0.153406965,12.12512438,1.74880597,2361.9,2362.9,114.552,7.30825,,,
NH1208,2012,9,12,N,23,2,23.02,32,34.4684,-135.0425,257.012951,18.65,288,1593.7,601.3,799.8,4.620468421,34.22570789,800,600,3253,4.635850746,34.24185274,0.150680597,0.150680597,17.28693035,1.647462687,2345.3,2346.75,100.62,7.2978,,,
NH1208,2012,9,12,N,23,3,23.03,32,34.459,-135.0555,257.030602,44.07,255,1425.8,400.9,600.4,5.75520059,34.05834808,600,400,3253,5.757833333,34.06762139,0.142855224,0.142855224,56.16112935,1.440298507,2221.85,2302.333333,52.976,7.423533333,,,
NH1208,2012,9,12,N,23,4,23.04,32,34.4511,-135.0675,257.046354,106.75,254,1414.7,203.5,399.9,8.072797546,33.8808589,400,200,3253,8.040908955,33.90567612,0.117013433,0.117013433,152.0528557,1.280447761,2107.675,2246.225,9.804,7.709375,,,
NH1208,2012,9,12,N,23,5,23.05,32,34.4431,-135.0794,257.061505,128.57,141,748,110.8,202.4,11.4671018,33.38353892,200,100,3253,12.00558614,33.39677723,0.246346535,0.246346535,239.7634851,1.28,2042.05,2228.675,4.644,7.8263,,,
NH1208,2012,9,12,N,23,6,23.06,32,34.4392,-135.086,257.069259,139.73,123,690.8,50.9,110.6,14.57108333,33.2859359,100,50,3253,14.74713922,33.28914118,0.289337255,0.289337255,260.4851373,1.28,2007.733333,2227.8,1.72,7.907733333,,,
NH1208,2012,9,12,N,23,7,23.07,32,34.4361,-135.0922,257.076505,150.17,78,467.9,25.3,50.9,18.7715514,33.35890654,50,25,3253,18.81609231,33.40485,0.168123077,0.168123077,238.8896923,1.28,2007.45,2230.975,2.064,7.92085,,,
NH1208,2012,9,12,N,23,8,23.08,32,34.433,-135.0954,257.081481,157.33,115,690,1.5,25.9,20.0839557,33.40866456,25,0,3253,20.09330455,33.44931818,0.144445455,0.144445455,227.3873636,6.532272727,2008.55,2234.225,2.064,7.9273,,,
NH1208,2012,9,12,N,23,9,23.09,32,34.428,-135.0993,257.088819,207.9,2,15.4,1,1.8,20.089,33.40225,0,0,3253,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,2009.4,2238.4,2.064,7.9324,,,
NH1208,2012,9,13,D,24,0,24,32,34.5261,-135.0731,257.349641,823.483,442,3052.3,4.3,1011.3,8.765741658,33.89008934,1000,0,3253,7.332668305,33.99247362,0.159691575,0.159691575,95.64939318,1.596138415,2125.66,2264.07,28.552,7.6917,,,
NH1208,2012,9,13,D,24,1,24.01,32,34.562,-135.0753,257.392801,925.633,272,1582.9,800.5,1000,3.890789082,34.34626055,1000,800,3253,3.909605473,34.3589,0.153406965,0.153406965,12.12512438,1.74880597,2361.9,2362.9,114.552,7.30825,,,
NH1208,2012,9,13,D,24,2,24.02,32,34.5769,-135.0779,257.411528,952.6,239,1288.3,601.5,799.2,4.651358065,34.2203,800,600,3253,4.635850746,34.24185274,0.150680597,0.150680597,17.28693035,1.647462687,2345.3,2346.75,100.62,7.2978,,,
NH1208,2012,9,13,D,24,3,24.03,32,34.5891,-135.0791,257.425937,1013.349,297,1548.1,400.5,600.6,5.700008264,34.0459449,600,400,3253,5.757833333,34.06762139,0.142855224,0.142855224,56.16112935,1.440298507,2221.85,2302.333333,52.976,7.423533333,,,
NH1208,2012,9,13,D,24,4,24.04,32,34.6045,-135.08,257.442801,1037.633,405,2073.4,202.3,400.4,8.016696466,33.91164449,400,200,3253,8.040908955,33.90567612,0.117013433,0.117013433,152.0528557,1.280447761,2107.675,2246.225,9.804,7.709375,,,
NH1208,2012,9,13,D,24,5,24.05,32,34.6246,-135.0809,257.46515,1109.816,203,1147.4,102,201.3,11.73425758,33.3962803,200,100,3253,12.00558614,33.39677723,0.246346535,0.246346535,239.7634851,1.28,2042.05,2228.675,4.644,7.8263,,,
NH1208,2012,9,13,D,24,6,24.06,32,34.6352,-135.0817,257.477419,1127.483,89,539.7,49.7,102,14.85553906,33.259,100,50,3253,14.74713922,33.28914118,0.289337255,0.289337255,260.4851373,1.28,2007.733333,2227.8,1.72,7.907733333,,,
NH1208,2012,9,13,D,24,7,24.07,32,34.6406,-135.0818,257.483368,1136.05,35,206.4,25.1,49.7,19.19948,33.3917,50,25,3253,18.81609231,33.40485,0.168123077,0.168123077,238.8896923,1.28,2007.45,2230.975,2.064,7.92085,,,
NH1208,2012,9,13,D,24,8,24.08,32,34.6428,-135.0818,257.485683,1139.384,40,236.4,0.8,24.7,20.10235714,33.45191071,25,0,3253,20.09330455,33.44931818,0.144445455,0.144445455,227.3873636,6.532272727,2008.55,2234.225,2.064,7.9273,,,
NH1208,2012,9,13,D,24,9,24.09,32,34.6453,-135.0817,257.488287,1143.133,1,7.6,-0.4,0.6,20.00316667,28.84683333,0,0,3253,26.1694,36.2337,0.0617,0.0617,196.714,1E-12,2009.4,2238.4,2.064,7.9324,,,
NH1208,2012,9,13,N,25,0,25,34,33.5053,-134.9997,257.941493,2235.75,442,3141.8,4.4,1013.9,8.855482794,34.09603846,1000,0,3457,7.433404651,34.07323802,0.156832963,0.156832963,102.6252224,1.530131446,2157.35,2276.843333,23.6672,7.684193333,,,
NH1208,2012,9,13,N,25,1,25.01,34,33.5388,-134.9978,257.9875,2342,222,1333.1,785.9,995.3,3.999642229,34.36435777,1000,800,3457,3.973726866,34.36209652,0.152086567,0.152086567,11.93662687,1.82681592,2364.35,2344.85,86.688,7.29665,,,
NH1208,2012,9,13,N,25,2,25.02,34,33.5503,-134.998,258.003345,4.8,241,1336.7,600.5,784.6,4.599870769,34.18992308,800,600,3457,4.515975124,34.20563383,0.148840796,0.148840796,20.57195025,1.721442786,2337.466667,2329.5,52.632,7.3044,,,
NH1208,2012,9,13,N,25,3,25.03,34,33.5622,-134.9976,258.018449,26.57,301,1659.6,400.7,599.9,5.666349367,34.0258,600,400,3457,5.784183085,34.03957065,0.137160199,0.137160199,70.18038308,1.489800995,2278.033333,2299.85,42.656,7.377533333,,,
NH1208,2012,9,13,N,25,4,25.04,34,33.5761,-134.9967,258.036806,53,256,1392.3,201.2,400.2,8.129905488,33.90522256,400,200,3457,8.428049751,33.91139453,0.108499502,0.108499502,178.6046119,1.293283582,2156.4,2264.4125,21.156,7.62985,,,
NH1208,2012,9,13,N,25,5,25.05,34,33.5885,-134.9969,258.052037,114.93,225,1258.4,101.2,201.4,12.43212195,33.68419164,200,100,3457,12.42723564,33.70507822,0.234128713,0.234128713,236.9763762,1.28,2051.825,2243.65,4.386,7.85845,,,
NH1208,2012,9,13,N,25,6,25.06,34,33.5996,-134.9968,258.06537,134.13,125,721,51.8,101.9,16.11001796,33.86045509,100,50,3457,15.66834902,33.80106275,0.312980392,0.312980392,254.6234902,1.28,2023.5,2251,1.72,7.9304,,,
NH1208,2012,9,13,N,25,7,25.07,34,33.6063,-134.9965,258.073137,145.32,71,416.7,23.6,52,20.08804082,34.10078571,50,25,3457,19.87523846,34.15090385,0.181519231,0.181519231,232.7235769,1.28,2024.75,2270.9,2.064,7.9544,,,
NH1208,2012,9,13,N,25,8,25.08,34,33.6103,-134.9963,258.077685,151.87,70,409.6,0.6,23.6,21.17941837,34.1525,25,0,3457,21.19328571,34.29482143,0.161142857,0.161142857,221.7305714,1.623571429,2030.65,2280.35,2.064,7.96465,,,
NH1208,2012,9,13,N,25,9,25.09,34,33.6144,-134.9961,258.082245,158.43,0,0,0.5,0.6,18.07033333,1.625,0,0,3457,21.1913,21.1913,21.1913,21.1913,21.1913,21.1913,2030.4,2280.3,1.032,7.9647,,,
NH1208,2012,9,14,D,26,0,26,34,33.5889,-134.9791,258.354259,830.133,418,3080.7,5.3,1012.3,8.464775789,34.08320526,1000,0,3457,7.433404651,34.07323802,0.156832963,0.156832963,102.6252224,1.530131446,2157.35,2276.843333,23.6672,7.684193333,,,
NH1208,2012,9,14,D,26,1,26.01,34,33.6207,-134.9839,258.398646,934.05,239,1487.8,800.3,1000.8,3.923738095,34.34975397,1000,800,3457,3.973726866,34.36209652,0.152086567,0.152086567,11.93662687,1.82681592,2364.35,2344.85,86.688,7.29665,,,
NH1208,2012,9,14,D,26,2,26.02,34,33.6314,-134.9866,258.416204,959.334,211,1303.3,600.4,799.8,4.48123913,34.18438199,800,600,3457,4.515975124,34.20563383,0.148840796,0.148840796,20.57195025,1.721442786,2337.466667,2329.5,52.632,7.3044,,,
NH1208,2012,9,14,D,26,3,26.03,34,33.6411,-134.9904,258.431169,1020.883,257,1489.6,401.9,600.1,5.579858757,34.03598023,600,400,3457,5.784183085,34.03957065,0.137160199,0.137160199,70.18038308,1.489800995,2278.033333,2299.85,42.656,7.377533333,,,
NH1208,2012,9,14,D,26,4,26.04,34,33.6533,-134.9952,258.447616,1044.567,349,1876.1,200.3,401.2,7.998831409,33.91349885,400,200,3457,8.428049751,33.91139453,0.108499502,0.108499502,178.6046119,1.293283582,2156.4,2264.4125,21.156,7.62985,,,
NH1208,2012,9,14,D,26,5,26.05,34,33.6697,-135.0012,258.467731,1113.533,246,1318.5,101.6,200.3,12.49635959,33.66716438,200,100,3457,12.42723564,33.70507822,0.234128713,0.234128713,236.9763762,1.28,2051.825,2243.65,4.386,7.85845,,,
NH1208,2012,9,14,D,26,6,26.06,34,33.6818,-135.0049,258.481296,1133.066,123,654.4,51.4,101.4,15.71516438,33.83399315,100,50,3457,15.66834902,33.80106275,0.312980392,0.312980392,254.6234902,1.28,2023.5,2251,1.72,7.9304,,,
NH1208,2012,9,14,D,26,7,26.07,34,33.6883,-135.0069,258.488079,1142.834,106,602.4,26.6,51.1,19.88673571,34.06557143,50,25,3457,19.87523846,34.15090385,0.181519231,0.181519231,232.7235769,1.28,2024.75,2270.9,2.064,7.9544,,,
NH1208,2012,9,14,D,26,8,26.08,34,33.6944,-135.009,258.494583,1152.2,102,575.9,1.4,26.8,21.00641985,34.20865649,25,0,3457,21.19328571,34.29482143,0.161142857,0.161142857,221.7305714,1.623571429,2030.65,2280.35,2.064,7.96465,,,
NH1208,2012,9,14,D,26,9,26.09,34,33.7006,-135.0111,258.500671,1200.966,2,13.9,0.8,2.7,19.60554545,16.42272727,0,0,3457,21.1913,21.1913,21.1913,21.1913,21.1913,21.1913,2030.4,2280.3,1.032,7.9647,,,
